time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,disk_18,disk_19,disk_20,disk_21,disk_22,disk_23,disk_24,disk_25,disk_26,disk_27,disk_28,disk_29,disk_30,disk_31,disk_32,disk_33,disk_34,disk_35,disk_36,disk_37,disk_38,disk_39,disk_40,disk_41,disk_42,disk_43,disk_44,disk_45,disk_46,disk_47,disk_48,disk_49,disk_50,disk_51,disk_52,disk_53,disk_54,disk_55,disk_56,disk_57,disk_58,disk_59,disk_60,disk_61,disk_62,disk_63,disk_64,disk_65,disk_66,disk_67,disk_68,disk_69,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17,tasks_18,tasks_19,tasks_20,tasks_21,tasks_22,tasks_23,tasks_24,tasks_25,tasks_26,tasks_27,tasks_28,tasks_29,tasks_30,tasks_31,tasks_32,tasks_33,tasks_34,tasks_35,tasks_36,tasks_37,tasks_38,tasks_39,tasks_40,tasks_41,tasks_42,tasks_43,tasks_44,tasks_45,tasks_46,tasks_47,tasks_48,tasks_49,tasks_50,tasks_51,tasks_52,tasks_53,tasks_54,tasks_55,tasks_56,tasks_57,tasks_58,tasks_59,tasks_60,tasks_61,tasks_62,tasks_63,tasks_64,tasks_65,tasks_66,tasks_67,tasks_68,tasks_69
 1842,-9,-9,-9,-9,-9,-9, 0,-9,-9,-6,-9,-9,52,-9,54,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,54, 0,-9, 0,-9,55,-9,-9,-9,-9,-9,-9,-9,-9,51,-9,-9, 0,-9,23,60,23, 0,-9,-9,32,-9, 0,-9,32,-6,-9, 6,32,-9,-9,32,-9,-9, 6,-9, 6,21, ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1843,-9,-9,-9,-9,-9,-9, 0,-9,-9,-5,-9,-9,53,-9,55,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,55, 0,-9, 0,-9,56,-9,-9,-9,-9,-9,-9,-9,-9,52,-9,-9, 0,-9,24,-9,24, 0,-9,-9,33,-9, 0,-9,33,-5,-9, 7,33,-9,-9,33,-9,-9, 7,-9, 7,20, ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1844,-9,-9,-9,-9,-9,-9, 0,-9,-9,-4,-9,-9,54,-9,56,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,56, 0,-9, 0,-9,57,-9,-9,-9,-9,-9,-9,-9,-9,53,-9,-9, 1,-9,25,-9,25, 0,-9,-9,34,-9, 1,-9,34,-4,-9, 8,34,-9,-9,34,-9,-9, 8,-9, 8,20, ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1845,-9,-9,-9,-9,-9,-9, 0,-9,-9,-3,-9,-9,55,-9,57,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-9,-9,57, 0,-9, 0,-9,58,-9,-9,-9,-9,-9,-9,-9,-9,54,-9,-9, 2,-9,26,-9,26, 1,-9,-9,35,-9, 2,-9,35,-3,-9, 9,35,-9,-9,35,-9,-9, 9,-9, 9,20, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1846,-9,-9,-9,-9,-9,-9, 1,-9,-9,-2,-9,-9,56,-9,58,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-9,58, 1,-9, 1,-9,59,-9,-9,-9,-9,-9,-9,-9,-9,55,-9,-9, 3,-9,27,-9,27, 2,-9,-9,36,-9, 3,-9,36,-2,-9,10,36,-9,-9,36,-9,-9,10,-9,10,20, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1847,-9,-9,-9,-9,-9,-9, 2,-9,-9,-1,-9,-9,57,-9,59,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-9,59, 2,-9, 2,-9,60,-9,-9,-9,-9,-9,-9,-9,-9,56,-9,-9, 4,-9,28,-9,28, 3,-9,-9,37,-9, 4,-9,37,-1,-9,11,37,-9,-9,37,-9,-9,11,-9,11,20, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1848,-9,-9,-9,-9,-9,-9, 3,-9,-9, 0,-9,-9,58,-9,60,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,60, 3,-9, 3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,57,-9,-9, 5,-9,29,-9,29, 4,-9,-9,38,-9, 5,-9,38, 0,-9,12,38,-9,-9,38,-9,-9,12,-9,12,22, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1849,-9,-9,-9,-9,-9,-9, 4,-9,-9, 0,-9,-9,59,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 4,-9, 4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,58,-9,-9, 6,-9,30,-9,30, 5,-9,-9,39,-9, 6,-9,39, 0,-9,13,39,-9,-9,39,-9,-9,13,-9,13,20, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1850,-9,-9,-9,-9,-9,-9, 5,-9,-9, 0,-9,-9,60,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 5,-9, 5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,59,-9,-9, 7,-9,31,-9,31, 6,-9,-9,40,-9, 7,-9,40, 0,-9,14,40,-9,-9,40,-9,-9,14,-9,14,20, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1851,-9,-9,-9,-9,-9,-9, 6,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 6,-9, 6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,60,-9,-9, 8,-9,32,-9,32, 7,-9,-9,41,-9, 8,-9,41, 0,-9,15,41,-9,-9,41,-9,-9,15,-9,15,19, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 1852,-9,-9,-9,-9,-9,-9, 7,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 7,-9, 7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9,-9,33,-9,33, 8,-9,-9,42,-9, 9,-9,42, 0,-9,16,42,-9,-9,42,-9,-9,16,-9,16,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1853,-9,-9,-9,-9,-9,-9, 8,-9,-9, 1,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 8,-9, 8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,-9,34,-9,34, 9,-9,-9,43,-9,10,-9,43, 1,-9,17,43,-9,-9,43,-9,-9,17,-9,17,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1854,-9,-9,-9,-9,-9,-9, 9,-9,-9, 2,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9,-9, 9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11,-9,35,-9,35,10,-9,-9,44,-9,11,-9,44, 2,-9,18,44,-9,-9,44,-9,-9,18,-9,18,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1855,-9,-9,-9,-9,-9,-9,10,-9,-9, 3,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,-9,10,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12,-9,36,-9,36,11,-9,-9,45,-9,12,-9,45, 3,-9,19,45,-9,-9,45,-9,-9,19,-9,19,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1856,-9,-9,-9,-9,-9,-9,11,-9,-9, 4,-9,-9,-9,-9,-9,-9,-9,-9,-8, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,11,-9,11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,-9,37,-9,37,12,-9,-9,46,-9,13,-9,46, 4,-9,20,46,-9,-9,46,-9,-9,20,-9,20,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1857,-9,-9,-9,-9,-9,-9,12,-9,-9, 5,-9,-9,-9,-9,-9,-9,-9,-9,-7, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,12,-9,12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,-9,38,-9,38,13,-9,-9,47,-9,14,-9,47, 5,-9,21,47,-9,-9,47,-9,-9,21,-9,21,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1858,-9,-9,-9,-9,-9,-9,13,-9,-9, 6,-9,-9,-9,-9,-9,-9,-9,-9,-6, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,-9,13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,-9,39,-9,39,14,-9,-9,48,-9,15,-9,48, 6,-9,22,48,-9,-9,48,-9,-9,22,-9,22,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1859,-9,-9,-9,-9,-9,-9,14,-9,-9, 7,-9,-9,-9,-9,-9,-9,-9,-9,-5, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,-9,14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,-9,40,-9,40,15,-9,-9,49,-9,16,-9,49, 7,-9,23,49,-9,-9,49,-9,-9,23,-9,23,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1860,-9,-9,-9,-9,-9,-9,15,-9,-9, 8,-9,-9,-9,-9,-9,-9,-9,-9,-4, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,-9,15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17,-9,41,-9,41,16,-9,-9,50,-9,17,-9,50, 8,-9,24,50,-9,-9,50,-9,-9,24,-9,24,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1861,-9,-9,-9,-9,-9,-9,16,-9,-9, 9,-9,-9,-9,-9,-9,-9,-9,-9,-3, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,42,-9,42,17,-9,-9,51,-9,18,-9,51, 9,-9,25,51,-9,-9,51,-9,-9,25,-9,25,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1862,-9,-9,-9,-9,-9,-9,17,-9,-9,10,-9,-9,-9,-9,-9,-9,-9,-9,-2, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,17,-9,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,43,-9,43,18,-9,-9,52,-9,19,-9,52,10,-9,26,52,-9,-9,52,-9,-9,26,-9,26,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1863,-9,-9,-9,-9,-9,-9,18,-9,-9,11,-9,-9,-9,-9,-9,-9,-9,-9,-1, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,44,-9,44,19,-9,-9,53,-9,20,-9,53,11,-9,27,53,-9,-9,53,-9,-9,27,-9,27,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1864,-9,-9,-9,-9,-9,-9,19,-9,-9,12,-9,-9,-9,-9,-9,-9,-9,-9, 0, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,-9,45,-9,45,20,-9,-9,54,-9,21,-9,54,12,-9,28,54,-9,-9,54,-9,-9,28,-9,28,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1865,-9,-9,-9,-9,-9,-9,20,-9,-9,13,-9,-9,-9,-9,-9,-9,-9,-9, 0, 1,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22,-9,46,-9,46,21,-9,-9,55,-9,22,-9,55,13,-9,29,55,-9,-9,55,-9,-9,29,-9,29,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1866,-9,-9,-9,-9,-9,-9,21,-9,-9,14,-9,-9,-9,-9,-9,-9,-9,-9, 0, 2,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,-9,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,-9,47,-9,47,22,-9,-9,56,-9,23,-9,56,14,-9,30,56,-9,-9,56,-9,-9,30,-9,30,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1867,-9,-9,-9,-9,-9,-9,22,-9,-9,15,-9,-9,-9,-9,-9,-9,-9,-9, 0, 3,-9,-9,-9,-9,-9,-9,-9,-9,-9,22,-9,22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,24,-9,48,-9,48,23,-9,-9,57,-9,24,-9,57,15,-9,31,57,-9,-9,57,-9,-9,31,-9,31,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1868,-9,-9,-9,-9,-9,-9,23,-9,-9,16,-9,-9,-9,-9,-9,-9,-9,-9, 0, 4,-9,-9,-9,-9,-9,-9,-9,-9,-9,23,-9,23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,-9,49,-9,49,24,-9,-9,58,-9,25,-9,58,16,-9,32,58,-9,-9,58,-9,-9,32,-9,32,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1869,-9,-9,-9,-9,-9,-9,24,-9,-9,17,-9,-9,-9,-9,-9,-9,-9,-9, 0, 5,-9,-9,-9,-9,-9,-9,-9,-9,-9,24,-9,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26,-9,50,-9,50,25,-9,-9,59,-9,26,-9,59,17,-9,33,59,-9,-9,59,-9,-9,33,-9,33,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1870,-9,-9,-9,-9,-9,-9,25,-9,-9,18,-9,-9,-9,-9,-9,-9,-9,-9, 0, 6,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,-9,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27,-9,51,-9,51,26,-9,-9,60,-9,27,-9,60,18,-9,34,60,-9,-9,60,-9,-9,34,-9,34,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1871,-9,-9,-9,-9,-9,-9,26,-9,-9,19,-9,-9,-9,-9,-9,-9,-9,-9, 0, 7,-9,-9,-9,-9,-9,-9,-9,-9,-9,26,-9,26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,28,-9,52,-9,52,27,-9,-9,-9,-9,28,-9,-9,19,-9,35,-9,-9,-9,-9,-9,-9,35,-9,35,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1872,-9,-9,-9,-9,-9,-9,27,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9, 0, 8,-9,-9,-9,-9,-9,-9,-9,-9,-9,27,-9,27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,29,-9,53,-9,53,28,-9,-9,-9,-9,29,-9,-9,20,-9,36,-9,-9,-9,-9,-9,-9,36,-9,36,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1873,-9,-9,-9,-9,-9,-9,28,-9,-9, 0,-9,-9,-8,-9,-8,-9,-9,-8, 1, 9,-9,-9,-8,-9,-8,-9,-8,-9,-8, 0,-9,28,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,30,-9,54,-9,54,29,-9,-9,-9,-9,30,-9,-9,21,-9,37,-9,-9,-9,-9,-9,-9,37,-9,37,15, ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1874,-9,-9,-9,-9,-9,-9,29,-9,-9, 0,-9,-9,-7,-9,-7,-9,-9,-7, 2,10,-9,-9,-7,-9,-7,-9,-7,-9,-7, 0,-9,29,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,31,-9,55,-9,55,30,-9,-9,-9,-9,31,-9,-9,22,-9,38,-9,-9,-9,-9,-9,-9,38,-9,38,15, ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1875,-9,-9,-9,-9,-9,-9,30,-9,-9, 0,-9,-9,-6,-9,-6,-9,-9,-6, 3,11,-9,-9,-6,-9,-6,-9,-6,-9,-6, 0,-9,30,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,32,-9,56,-9,56,31,-9,-9,-9,-9,32,-9,-9,23,-9,39,-9,-9,-9,-9,-9,-9,39,-9,39,15, ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1876,-9,-8,-9,-8,-9,-9, 0,-9,-8, 0,-9,-9,-5,-9,-5,-9,-9,-5, 4,12,-9,-9,-5,-9,-5,-9,-5,-9,-5, 0,-9,31,-5,-9,-9,-9,-9,-9,-9,-8,-9,-8,-9,-9,-9, 0,-9,57,-9,57, 0,-9,-9,-9,-9,33,-9,-9,24,-9,40,-9,-9,-9,-9,-9,-9,40,-9,40,15, ,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1877,-9,-7,-9,-7,-9,-9, 0,-9,-7, 1,-9,-9,-4,-9,-4,-9,-9,-4, 5,13,-9,-9,-4,-9,-4,-9,-4,-9,-4, 1,-9,32,-4,-9,-9,-9,-9,-9,-9,-7,-9,-7,-9,-9,-9, 0,-9,58,-9,58, 0,-9,-9,-9,-9,34,-9,-9,25,-9,41,-9,-9,-9,-9,-9,-9,41,-9,41,15, ,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1878,-9,-6,-9,-6,-9,-9, 0,-9,-6, 2,-9,-9,-3,-9,-3,-9,-9,-3, 6,14,-9,-9,-3,-9,-3,-9,-3,-9,-3, 2,-9,33,-3,-9,-9,-9,-9,-9,-9,-6,-9,-6,-9,-9,-9, 0,-9,59,-9,59, 0,-9,-9,-9,-9,35,-9,-9,26,-9,42,-9,-9,-9,-9,-9,-9,42,-9,42,15, ,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1879,-9,-5,-9,-5,-9,-9, 0,-9,-5, 3,-9,-9,-2,-9,-2,-9,-9,-2, 7,15,-9,-9,-2,-9,-2,-9,-2,-9,-2, 3,-9,34,-2,-9,-9,-9,-9,-9,-9,-5,-9,-5,-9,-9,-9, 0,-9,60,-9,60, 0,-9,-9,-9,-9,36,-9,-9,27,-9,43,-9,-9,-9,-9,-9,-9,43,-9,43,15, ,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
