time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,disk_18,disk_19,disk_20,disk_21,disk_22,disk_23,disk_24,disk_25,disk_26,disk_27,disk_28,disk_29,disk_30,disk_31,disk_32,disk_33,disk_34,disk_35,disk_36,disk_37,disk_38,disk_39,disk_40,disk_41,disk_42,disk_43,disk_44,disk_45,disk_46,disk_47,disk_48,disk_49,disk_50,disk_51,disk_52,disk_53,disk_54,disk_55,disk_56,disk_57,disk_58,disk_59,disk_60,disk_61,disk_62,disk_63,disk_64,disk_65,disk_66,disk_67,disk_68,disk_69,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17,tasks_18,tasks_19,tasks_20,tasks_21,tasks_22,tasks_23,tasks_24,tasks_25,tasks_26,tasks_27,tasks_28,tasks_29,tasks_30,tasks_31,tasks_32,tasks_33,tasks_34,tasks_35,tasks_36,tasks_37,tasks_38,tasks_39,tasks_40,tasks_41,tasks_42,tasks_43,tasks_44,tasks_45,tasks_46,tasks_47,tasks_48,tasks_49,tasks_50,tasks_51,tasks_52,tasks_53,tasks_54,tasks_55,tasks_56,tasks_57,tasks_58,tasks_59,tasks_60,tasks_61,tasks_62,tasks_63,tasks_64,tasks_65,tasks_66,tasks_67,tasks_68,tasks_69
 1164,10,-9,14,-9,92,14,-9,51,28, 4,-9,-9,28,-9,51,100,-9,60,-9,94,-9,-9,60,-9,60,-9,60,-9,23,51,109,-9,60,-9,-9,-9,-9,97,-9,97,-9,-9,28,98,-9,-9,-9,-9,97,-9,19,28,10,23,19,97,19,-9,97,19,97,-9,-9,-9,19,97,19,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1165,11,-9,15,-9,93,15,-9,52,29, 5,-9,-9,29,-9,52,101,-9,61,-9,95,-9,-9,61,-9,61,-9,61,-9,24,52,110,-9,61,-9,-9,-9,-9,98,-9,98,-9,-9,29,99,-9,-9,-9,-9,98,-9,20,29,11,24,20,98,20,-9,98,20,98,-9,-9,-9,20,98,20,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1166,12,-9,16,-9,94,16,-9,53,30, 6,-9,-9,30,-9,53,102,-9,62,-9,96,-9,-9,62,-9,62,-9,62,-9,25,53,111,-9,62,-9,-9,-9,-9,99,-9,99,-9,-9,30,100,-9,-9,-9,-9,99,-9,21,30,12,25,21,99,21,-9,99,21,99,-9,-9,-9,21,99,21,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1167,13,-9,17,-9,95,17,-9,54,31, 7,-9,-9,31,-9,54,103,-9,63,-9,97,-9,-9,63,-9,63,-9,63,-9,26,54,112,-9,63,-9,-9,-9,-9,100,-9,100,-9,-9,31,101,-9,-9,-9,-9,100,-9,22,31,13,26,22,100,22,-9,100,22,100,-9,-9,-9,22,100,22,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1168,14,-9,18,-9,96,18,-9,55,32, 8,-9,-9,32,-9,55,104,-9,64,-9,98,-9,-9,64,-9,64,-9,64,-9,27,55,113,-9,64,-9,-9,-9,-9,101,-9,101,-9,-9,32,102,-9,-9,-9,-9,101,-9,23,32,14,27,23,101,23,-9,101,23,101,-9,-9,-9,23,101,23,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1169,15,-9,19,-9,97,19,-9,56,33, 9,-9,-9,33,-9,56,105,-9,65,-9,99,-9,-9,65,-9,65,-9,65,-9,28,56,114,-9,65,-9,-9,-9,-9,102,-9,102,-9,-9,33,103,-9,-9,-9,-9,102,-9,24,33,15,28,24,102,24,-9,102,24,102,-9,-9,-9,24,102,24,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1170,16,-9,20,-9,98,20,-9,57,34,10,-9,-9,34,-9,57,106,-9,66,-9,100,-9,-9,66,-9,66,-9,66,-9,29,57,115,-9,66,-9,-9,-9,-9,103,-9,103,-9,-9,34,104,-9,-9,-9,-9,103,-9,25,34,16,29,25,103,25,-9,103,25,103,-9,-9,-9,25,103,25,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1171,17,-9,21,-9,99,21,-9,58,35,11,-9,-9,35,-9,58,107,-9,67,-9,101,-9,-9,67,-9,67,-9,67,-9,30,58,116,-9,67,-9,-9,-9,-9,104,-9,104,-9,-9,35,105,-9,-9,-9,-9,104,-9,26,35,17,30,26,104,26,-9,104,26,104,-9,-9,-9,26,104,26,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1172,18,-9,22,-9,100,22,-9,59,36,12,-9,-9,36,-9,59,108,-9,68,-9,102,-9,-9,68,-9,68,-9,68,-9,31,59,117,-9,68,-9,-9,-9,-9,105,-9,105,-9,-9,36,106,-9,-9,-9,-9,105,-9,27,36,18,31,27,105,27,-9,105,27,105,-9,-9,-9,27,105,27,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1173,19,-9,23,-9,101,23,-9,60,37,13,-9,-9,37,-9,60,109,-9,69,-9,103,-9,-9,69,-9,69,-9,69,-9,32,60,118,-9,69,-9,-9,-9,-9,106,-9,106,-9,-9,37,107,-9,-9,-9,-9,106,-9,28,37,19,32,28,106,28,-9,106,28,106,-9,-9,-9,28,106,28,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1174,20,-9,24,-9,102,24,-9,61,38,14,-9,-9,38,-9,61,110,-9,70,-9,104,-9,-9,70,-9,70,-9,70,-9,33,61,119,-9,70,-9,-9,-9,-9,107,-9,107,-9,-9,38,108,-9,-9,-9,-9,107,-9,29,38,20,33,29,107,29,-9,107,29,107,-9,-9,-9,29,107,29,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1175,21,-9,25,-9,103,25,-9,62,39,15,-9,-9,39,-9,62,111,-9,71,-9,105,-9,-9,71,-9,71,-9,71,-9,34,62,120,-9,71,-9,-9,-9,-9,108,-9,108,-9,-9,39,109,-9,-9,-9,-9,108,-9,30,39,21,34,30,108,30,-9,108,30,108,-9,-9,-9,30,108,30,-9,-9,-9,37, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1176,22,-9,26,-9,104,26,-9,63,40,16,-9,-9,40,-9,63,112,-9,72,-9,106,-9,-9,72,-9,72,-9,72,-9,35,63,-9,-9,72,-9,-9,-9,-9,109,-9,109,-9,-9,40,110,-9,-9,-9,-9,109,-9,31,40,22,35,31,109,31,-9,109,31,109,-9,-9,-9,31,109,31,-9,-9,-9,36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1177,23,-9,27,-9,105,27,-9,64,41,17,-9,-9,41,-9,64,113,-9,73,-9,107,-9,-9,73,-9,73,-9,73,-9,36,64,-9,-9,73,-9,-9,-9,-9,110,-9,110,-9,-9,41,111,-9,-9,-9,-9,110,-9,32,41,23,36,32,110,32,-9,110,32,110,-9,-9,-9,32,110,32,-9,-9,-9,36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1178,24,-9,28,-9,106,28,-9,65,42,18,-9,-9,42,-9,65,114,-9,74,-9,108,-9,-9,74,-9,74,-9,74,-9,37,65,-9,-9,74,-9,-9,-9,-9,111,-9,111,-9,-9,42,112,-9,-9,-9,-9,111,-9,33,42,24,37,33,111,33,-9,111,33,111,-9,-9,-9,33,111,33,-9,-9,-9,36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1179,25,-9,29,-9,107,29,-9,66,43,19,-9,-9,43,-9,66,115,-9,75,-9,109,-9,-9,75,-9,75,-9,75,-9,38,66,-9,-9,75,-9,-9,-9,-9,112,-9,112,-9,-9,43,113,-9,-9,-9,-9,112,-9,34,43,25,38,34,112,34,-9,112,34,112,-9,-9,-9,34,112,34,-9,-9,-9,36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1180,26,-9,30,-9,108,30,-9,67,44,20,-9,-9,44,-9,67,116,-9,76,-9,110,-9,-9,76,-9,76,-9,76,-9,39,67,-9,-9,76,-9,-9,-9,-9,113,-9,113,-9,-9,44,114,-9,-9,-9,-9,113,-9,35,44,26,39,35,113,35,-9,113,35,113,-9,-9,-9,35,113,35,-9,-9,-9,36, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1181,27,-9,31,-9, 0,31,-8,68,45,21,-9,-9,45,-9,68,117,-9,77,-9,111,-9,-9,77,-9,77,-9,77,-9,40,68,-9,-9,77,-9,-9,-9,-9,114,-9,114,-9,-9,45,115,-9,-9,-9,-9,114,-9, 0,45,27,40,36,114,36,-9,114,36,114,-9,-9,-9,36,114,36,-9,-9,-9,36, ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1182,28,-9,32,-9, 0,32,-7,69,46,22,-9,-9,46,-9,69,118,-9,78,-9,112,-9,-9,78,-9,78,-9,78,-9,41,69,-9,-9,78,-9,-9,-9,-9,115,-9,115,-9,-9,46,116,-9,-9,-9,-9,115,-9, 0,46,28,41,37,115,37,-9,115,37,115,-9,-9,-9,37,115,37,-9,-9,-9,36, ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1183,29,-9,33,-9, 0,33,-6,70,47,23,-9,-9,47,-9,70,119,-9,79,-9,113,-9,-9,79,-9,79,-9,79,-9,42,70,-9,-9,79,-9,-9,-9,-9,116,-9,116,-9,-9,47,117,-9,-9,-9,-9,116,-9, 0,47,29,42,38,116,38,-9,116,38,116,-9,-9,-9,38,116,38,-9,-9,-9,36, ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1184,30,-9,34,-9, 0,34,-5,71,48,24,-9,-9,48,-9,71,120,-9,80,-9,114,-9,-9,80,-9,80,-9,80,-9,43,71,-9,-9,80,-9,-9,-9,-9,117,-9,117,-9,-9,48,118,-9,-9,-9,-9,117,-9, 0,48,30,43,39,117,39,-9,117,39,117,-9,-9,-9,39,117,39,-9,-9,-9,36, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1185,31,-9,35,-9, 1,35,-4,72,49,25,-9,-9,49,-9,72,-9,-9,81,-9,115,-9,-9,81,-9,81,-9,81,-9,44,72,-9,-9,81,-9,-9,-9,-9,118,-9,118,-9,-9,49,119,-9,-9,-9,-9,118,-9, 1,49,31,44,40,118,40,-9,118,40,118,-9,-9,-9,40,118,40,-9,-9,-9,35, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1186,32,-9,36,-9, 2,36,-3,73,50,26,-9,-9,50,-9,73,-9,-9,82,-9,116,-9,-9,82,-9,82,-9,82,-9,45,73,-9,-9,82,-9,-9,-9,-9,119,-9,119,-9,-9,50,120,-9,-9,-9,-9,119,-9, 2,50,32,45,41,119,41,-9,119,41,119,-9,-9,-9,41,119,41,-9,-9,-9,35, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1187,33,-9,37,-9, 3,37,-2,74,51,27,-9,-9,51,-9,74,-9,-9,83,-9,117,-9,-9,83,-9,83,-9,83,-9,46,74,-9,-9,83,-9,-9,-9,-9,120,-9,120,-9,-9,51,-9,-9,-9,-9,-9,120,-9, 3,51,33,46,42,120,42,-9,120,42,120,-9,-9,-9,42,120,42,-9,-9,-9,34, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1188,34,-9,38,-9, 4,38,-1,75,52,28,-9,-9,52,-9,75,-9,-9,84,-9,118,-9,-9,84,-9,84,-9,84,-9,47,75,-9,-9,84,-9,-9,-9,-9,-9,-9,-9,-9,-9,52,-9,-9,-9,-9,-9,-9,-9, 4,52,34,47,43,-9,43,-9,-9,43,-9,-9,-9,-9,43,-9,43,-9,-9,-9,27, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1189,35,-9,39,-9, 5,39, 0,76,53,29,-9,-9,53,-9,76,-9,-9,85,-9,119,-9,-9,85,-9,85,-9,85,-9,48,76,-9,-9,85,-9,-9,-9,-9,-9,-9,-9,-9,-9,53,-9,-9,-9,-9,-9,-9,-9, 5,53,35,48,44,-9,44,-9,-9,44,-9,-9,-9,-9,44,-9,44,-9,-9,-9,28, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1190,36,-9,40,-9, 6,40, 0,77,54,30,-9,-9,54,-9,77,-9,-9,86,-9,120,-9,-9,86,-9,86,-9,86,-9,49,77,-9,-9,86,-9,-9,-9,-9,-9,-9,-9,-9,-9,54,-9,-9,-9,-9,-9,-9,-9, 6,54,36,49,45,-9,45,-9,-9,45,-9,-9,-9,-9,45,-9,45,-9,-9,-9,28, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1191,37,-9,41,-9, 7,41, 0,78,55,31,-9,-9,55,-9,78,-9,-9,87,-9,-9,-9,-9,87,-9,87,-9,87,-9,50,78,-9,-9,87,-9,-9,-9,-9,-9,-9,-9,-9,-9,55,-9,-9,-9,-9,-9,-9,-9, 7,55,37,50,46,-9,46,-9,-9,46,-9,-9,-9,-9,46,-9,46,-9,-9,-9,27, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1192,38,-9,42,-9, 8,42, 0,79,56,32,-9,-9,56,-9,79,-9,-9,88,-9,-9,-9,-9,88,-9,88,-9,88,-9,51,79,-9,-9,88,-9,-9,-9,-9,-9,-9,-9,-9,-9,56,-9,-9,-9,-9,-9,-9,-9, 8,56,38,51,47,-9,47,-9,-9,47,-9,-9,-9,-9,47,-9,47,-9,-9,-9,27, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1193,39,-9,43,-9, 9,43, 0,80,57,33,-9,-9,57,-9,80,-9,-9,89,-9,-9,-9,-9,89,-9,89,-9,89,-9,52,80,-9,-9,89,-9,-9,-9,-9,-9,-9,-9,-9,-9,57,-9,-9,-9,-9,-9,-9,-9, 9,57,39,52,48,-9,48,-9,-9,48,-9,-9,-9,-9,48,-9,48,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1194,40,-9,44,-9,10,44, 1,81,58,34,-9,-9,58,-9,81,-9,-9,90,-9,-9,-9,-9,90,-9,90,-9,90,-9,53,81,-9,-9,90,-9,-9,-9,-9,-9,-9,-9,-9,-9,58,-9,-9,-9,-9,-9,-9,-9,10,58,40,53,49,-9,49,-9,-9,49,-9,-9,-9,-9,49,-9,49,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1195,41,-9,45,-9,11,45, 2,82,59,35,-9,-9,59,-9,82,-9,-9,91,-9,-9,-9,-9,91,-9,91,-9,91,-9,54,82,-9,-9,91,-9,-9,-9,-9,-9,-9,-9,-9,-9,59,-9,-9,-9,-9,-9,-9,-9,11,59,41,54,50,-9,50,-9,-9,50,-9,-9,-9,-9,50,-9,50,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1196,42,-9,46,-9,12,46, 3,83,60,36,-9,-9,60,-9,83,-9,-9,92,-9,-9,-9,-9,92,-9,92,-9,92,-9,55,83,-9,-9,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,60,-9,-9,-9,-9,-9,-9,-9,12,60,42,55,51,-9,51,-9,-9,51,-9,-9,-9,-9,51,-9,51,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1197,43,-9,47,-9,13,47, 4,84,61,37,-9,-9,61,-9,84,-9,-9,93,-9,-9,-9,-9,93,-9,93,-9,93,-9,56,84,-9,-9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,61,-9,-9,-9,-9,-9,-9,-9,13,61,43,56,52,-9,52,-9,-9,52,-9,-9,-9,-9,52,-9,52,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1198,44,-9,48,-9,14,48, 5,85,62,38,-9,-9,62,-9,85,-9,-9,94,-9,-9,-9,-9,94,-9,94,-9,94,-9,57,85,-9,-9,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,62,-9,-9,-9,-9,-9,-9,-9,14,62,44,57,53,-9,53,-9,-9,53,-9,-9,-9,-9,53,-9,53,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1199,45,-9,49,-9,15,49, 6,86,63,39,-9,-9,63,-9,86,-9,-9,95,-9,-9,-9,-9,95,-9,95,-9,95,-9,58,86,-9,-9,95,-9,-9,-9,-9,-9,-9,-9,-9,-9,63,-9,-9,-9,-9,-9,-9,-9,15,63,45,58,54,-9,54,-9,-9,54,-9,-9,-9,-9,54,-9,54,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1200,46,-9,50,-9,16,50, 7,87,64,40,-9,-9,64,-9,87,-9,-9,96,-9,-9,-9,-9,96,-9,96,-9,96,-9,59,87,-9,-9,96,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,-9,-9,-9,-9,-9,-9,-9,16,64,46,59,55,-9,55,-9,-9,55,-9,-9,-9,-9,55,-9,55,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1201,47,-9,51,-9,17,51, 8,88,65,41,-9,-9,65,-9,88,-9,-9,97,-9,-9,-9,-9,97,-9,97,-9,97,-9,60,88,-9,-9,97,-9,-9,-9,-9,-9,-9,-9,-9,-9,65,-9,-9,-9,-9,-9,-9,-9,17,65,47,60,56,-9,56,-9,-9,56,-9,-9,-9,-9,56,-9,56,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1202,48,-9,52,-9,18,52, 9,89,66,42,-9,-9,66,-9,89,-9,-9,98,-9,-9,-9,-9,98,-9,98,-9,98,-9,61,89,-9,-9,98,-9,-9,-9,-9,-9,-9,-9,-9,-9,66,-9,-9,-9,-9,-9,-9,-9,18,66,48,61,57,-9,57,-9,-9,57,-9,-9,-9,-9,57,-9,57,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 1203,49,-9,53,-9,19,53,10,90,67,43,-9,-9,67,-9,90,-9,-9,99,-9,-9,-9,-9,99,-9,99,-9,99,-9,62,90,-9,-9,99,-9,-9,-9,-9,-9,-9,-9,-9,-9,67,-9,-9,-9,-9,-9,-9,-9,19,67,49,62,58,-9,58,-9,-9,58,-9,-9,-9,-9,58,-9,58,-9,-9,-9,27, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
